-1,2922,3281,6645,The Thin Yellow Line,Drama,95,74.0,276.0,Celso R. Garca,The Yellow Birds,Drama,,,17,"Alexandre Moors,"
-1,1956,2197,3942,Match Point,"Drama,Romance,Mystery",119,77.0,168731.0,Woody Allen,Match Point,"Drama,Mystery",124.0,68.0,250142,"Woody Allen,"
-1,4373,5713,16915,Father Knows Best,"Comedy,Family",30,74.0,1176.0,Ed James,Father of Lies,"Drama,Faith,Spirituality",102.0,70.0,154,
-1,7465,9925,2223,Invasion,Sci-Fi,0,,,,The Invasion,"Horror,Mystery",99.0,60.0,235953,"Oliver Hirschbiegel,"
-1,4956,6462,14272,Untitled Gore Verbinski Project,Drama,0,,,,Untitled Wes Anderson Project,,,,21,"Wes Anderson,"
-1,2701,2954,5803,The Smoking Room,Comedy,30,80.0,632.0,,The Blue Room,"Drama,Mystery",76.0,64.0,1493,"Mathieu Amalric,"
-1,10819,16444,17567,Rich Kids of Beverly Hills,Television,30,30.0,688.0,,Asalto a Beverly Hills,"Action,Adventure,Comedy",96.0,54.0,168,"Sidney J. Furie,"
-1,10627,16000,14851,Dirty Dancing: Havana Nights,"Romance,Drama",86,60.0,22083.0,Guy Ferland,Dirty Dancing: Havana Nights,"Drama,Romance",86.0,64.0,269539,"Guy Ferland,"
-1,13451,21563,6298,The Chase,Television,60,77.0,308.0,,The Chase,"Action,Adventure,Drama,Television",93.0,,52,"Paul Wendkos,"
-1,2854,3201,18313,House of Lies,"Comedy,Drama",28,74.0,20400.0,Matthew Carnahan,House of Errors,"Comedy,Drama",63.0,,2,"Bernard B. Ray,"
-1,12737,19971,964,The Land of the Enlightened,"Documentary,Drama,War",87,74.0,226.0,Pieter-Jan De Pue,The Land of the Enlightened,"Art House,International,Documentary,Drama",87.0,,4,
-1,2884,3233,3435,American Crime,Drama,43,77.0,5848.0,John Ridley,American Hustle,Drama,129.0,76.0,174519,"David O. Russell,"
-1,7865,10609,9061,The Hustler,"Drama,Sport",134,80.0,63496.0,Robert Rossen,The Hustler,"Drama,Romance",134.0,80.0,30791,"Robert Rossen,"
-1,12661,19807,11022,The Way of the Dragon,"Action,Comedy,Crime",90,73.0,23359.0,Bruce Lee,The Art of the Steal,Comedy,90.0,62.0,5812,"Jonathan Sobol,"
-1,5693,7375,10287,Sleepy Hollow,"Fantasy,Horror,Mystery",105,74.0,270352.0,Tim Burton,Sleepy Hollow,"Horror,Mystery,Romance",105.0,70.0,606198,"Tim Burton,"
-1,5373,6918,6508,Extremities,"Drama,Mystery",89,63.0,2525.0,Robert M. Young,Extremities,"Drama,Mystery",95.0,68.0,1264,"Robert M. Young,"
-1,7121,9396,15962,Someone Marry Barry,Comedy,87,59.0,6132.0,Rob Pearlstein,Someone Marry Barry,Comedy,84.0,64.0,554,"Rob Pearlstein,"
-1,3663,4578,8531,Queen: Bohemian Rhapsody,"Short,Musical",6,87.0,314.0,Bruce Gowers,Bohemian Rhapsody,Drama,,,1,"Bryan Singer,"
-1,81,90,14310,Web Therapy,Comedy,22,67.0,3383.0,"Dan Bucatinsky,Lisa Kudrow,Don Roos",Beyond Therapy,Comedy,93.0,52.0,1214,"Robert Altman,"
-1,8925,12501,10080,Secret Garden,"Comedy,Drama,Fantasy",60,85.0,2413.0,,The Secret Garden,"Drama,Kids,Family",103.0,66.0,194852,"Agnieszka Holland,"
-1,11673,17734,7327,Hider in the House,Mystery,104,59.0,865.0,Matthew Patrick,In the House,Mystery,105.0,78.0,5470,"Franois Ozon,"
-1,714,674,15682,Diary of a Mad Black Woman,"Comedy,Drama",103,45.0,1305.0,Tyler Perry,Diary Of A Mad Old Man,Drama,93.0,,65,
-1,5432,6997,12752,Code of Silence,"Action,Crime,Drama",101,60.0,4943.0,Andrew Davis,A Deadly Silence,Drama,96.0,,12,
-1,5232,6761,18233,Private Benjamin,"Comedy,War",109,61.0,18370.0,Howard Zieff,Bye Bye Benjamin,"Comedy,Special Interest",,,42,"Charlie McDowell,"
-1,3974,5112,12234,Brother Nature,Comedy,97,47.0,310.0,"Osmany Rodriguez,Matt Villines",Brother Nature,Comedy,97.0,54.0,111,"Matt Villines,Osmany Rodriguez,"
-1,1308,1506,1447,Mission: Impossible,"Action,Adventure,Mystery",110,71.0,304750.0,Brian De Palma,Mission: Impossible III,"Action,Adventure,Mystery",127.0,68.0,507908,"J.J. Abrams,"
-1,4287,5526,19087,Welcome to Earth,"Action,Adventure,Drama",43,,,Rachel Talalay,Welcome to the Family,,120.0,,1,"Alton Glass,"
-1,7339,9746,12069,Tears of the Sea,"Action,Adventure,Fantasy",43,72.0,8.0,Michael Pattinson,Rage of the Yeti,Horror,,34.0,29,"David Hewlett,"
-1,6631,8652,4843,Life of Brenna,"Drama,Family,Romance",42,91.0,34.0,Michael Grossman,Life of Python,"Comedy,Documentary",56.0,80.0,43,
-1,9548,13613,11555,A Way of Life,Drama,91,67.0,557.0,Amma Asante,A Beautiful Life,Drama,81.0,54.0,148,"Alejandro Chomski,"
-1,2591,2779,10846,Welcome the Stranger,"Drama,Mystery",0,,,Justin Kelly,Intimate Stranger,"Drama,Mystery,Television",,,8,"Bert Kish,"
-1,6398,8235,11560,Edmond,"Drama,Mystery",82,63.0,10022.0,Stuart Gordon,Edmond,Drama,82.0,56.0,50062,"Stuart Gordon,"
-1,8121,11166,6077,Assault in Paradise,"Mystery,Crime",90,69.0,310.0,Richard Compton,Another Day in Paradise,"Documentary,Special Interest",90.0,,4,"Deborah Dickson,"
-1,11031,16856,11586,Fingersmith,"Crime,Drama,Romance",181,80.0,6213.0,,Fingersmith,"Drama,Television",180.0,84.0,4222,"Aisling Walsh,"
-1,3954,5094,4779,Dirty 30,Comedy,86,56.0,1002.0,Andrew Bush,Dirty 30,Comedy,86.0,72.0,225,"Andrew Bush,"
-1,12062,18588,8930,Breathless,"Crime,Drama",90,80.0,52880.0,Jean-Luc Godard,Breathless,Drama,90.0,82.0,38402,"Jean-Luc Godard,"
-1,8606,12029,13782,America's Sweethearts,"Comedy,Romance",102,57.0,47977.0,Joe Roth,America's Sweethearts,"Comedy,Drama,Romance",103.0,56.0,132286,"Joe Roth,"
-1,4450,5863,11911,The Last Kingdom,"Action,History,Romance",60,83.0,20230.0,,The Last Patrol,Documentary,86.0,80.0,23,"Sebastian Junger,"
-1,8520,11914,7793,Slaying the Dragon,Documentary,58,61.0,30.0,Deborah Gee,Year of the Dragon,"Drama,Television",90.0,,20,
-1,9863,14124,15686,Bhaji on the Beach,"Comedy,Drama",101,65.0,852.0,Gurinder Chadha,A Day at the Beach,"Comedy,Drama",93.0,,8,"Simon Hesera,"
-1,8189,11311,10821,Split Second,"Action,Crime,Horror",90,62.0,8527.0,Tony Maylam,Split Ends,"Comedy,Romance",90.0,,13,"Dorothy Lyman,"
-1,1027,1085,2135,X-Men: Evolution,"Animation,Action,Drama",23,79.0,6992.0,,Evolution,"Art House,International,Drama",81.0,64.0,1410,"Lucile Hadzihalilovic,"
-1,2723,2971,3027,Celebrity,Comedy,22,83.0,14.0,Victoria Pile,Celebrity,Comedy,113.0,60.0,9538,"Woody Allen,"
-1,8017,10916,16158,Dead & Breakfast,"Comedy,Fantasy,Horror",88,59.0,5289.0,Matthew Leutwyler,Dead and Breakfast,"Comedy,Horror",87.0,64.0,10703,"Matthew Leutwyler,"
-1,11046,16889,18286,Face the Music,Comedy,0,,,,Face the Music,"Comedy,Musical,Performing Arts",85.0,64.0,260,"Jeff Howard,"
-1,7559,10068,11726,Impostor,"Drama,Mystery,Sci-Fi",95,62.0,20124.0,Gary Fleder,Impostor,"Action,Adventure,Science Fiction,Fantasy",102.0,60.0,7352,"Gary Fleder,"
-1,6571,8572,1866,Intruders,"Biography,Horror,Mystery",163,65.0,976.0,,Intruders,"Horror,Mystery",100.0,52.0,5780,"Juan Carlos Fresnadillo,"
-1,2223,2511,2922,Drag Me to Hell,"Comedy,Horror",99,66.0,160198.0,Sam Raimi,Drag Me to Hell,"Horror,Mystery",99.0,60.0,846121,"Sam Raimi,"
-1,6887,9129,9653,Wrath of the Titans,News,30,,,,War of the Worlds,"Action,Adventure,Science Fiction,Fantasy",117.0,58.0,32518096,"Steven Spielberg,"
-1,8867,12452,14770,The Real McCoy,"Crime,Drama,Mystery",105,54.0,6835.0,Russell Mulcahy,The Real Blonde,"Comedy,Drama",105.0,58.0,1387,"Tom Decillo,Tom DiCillo,"
-1,9582,13657,10667,At Close Range,"Crime,Drama",111,70.0,10953.0,James Foley,At Close Range,Drama,111.0,72.0,8887,"James Foley,"
-1,5720,7397,1184,Transformers: Age of Extinction,"Action,Adventure,Sci-Fi",165,57.0,245694.0,Michael Bay,Transformers: Dark of the Moon,"Action,Adventure,Science Fiction,Fantasy",154.0,70.0,256290,"Michael Bay,"
-1,8824,12331,9793,School Groove,Comedy,4,,,Mitchell Tansell,School of Rock,Comedy,116.0,64.0,32783704,"Richard Linklater,"
-1,6353,8159,17258,Dawn Rider,Western,94,48.0,1600.0,Terry Miles,Dawn Rider,"Action,Adventure,Western",90.0,52.0,158,"Terry Miles,"
-1,8025,10925,13892,Slacker Uprising,Documentary,102,53.0,2273.0,Michael Moore,Slacker Uprising,"Documentary,Special Interest",99.0,58.0,1441,"Michael Moore,"
-1,11496,17485,12912,American Greed,Documentary,0,82.0,194.0,,American Animal,"Comedy,Drama",95.0,62.0,247,"Matt D'Elia,"
